audio_path,cefr_label,topic,transcript
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_JPN_N600/SM_JPN_SMK1_012_B1_2.mp3,B2,smoking in restaurants," I agree that smoking should be completely banned at all the restaurants in the country  because smoking became a food state very bad.  So I said smoking, smoking makes food taste very bad.  So it is completely banned, I agree with your opinion.  And it is very bad for all the people health, so it should be banned at all the restaurants.  It is my opinion. Thank you."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_THA_N200/SM_THA_SMK1_003_B1_2.mp3,B2,smoking in restaurants," Yes, I couldn't agree with that.  Yes, I couldn't agree more with that because the smoke is very, very bad.  It has to be completely dying on a quantity because it's not good for anyone.  It's not good for you. It's not good for the people around you.  These are great times. You see things in your body, especially your lungs.  It will be your throat and something like that.  In the future, if you continue smoking, if you will be a cancer,  which are the spots on your lungs?  Potomac is very bad for you.  I know you never have to go there."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_PAK_N400/SM_PAK_SMK1_016_B1_2.mp3,B2,smoking in restaurants," Smoking should be banned in restaurants because at public places like restaurants and other public places, it causes many problems.  Because in our restaurants, smoking hurt both the customers and employees, more of smoking is an individual choice.  So smokers should not engage other people in their own decision because smoking in a restaurant and smoking hurt the child and women and the customer applies.  So smoke often annoys us, but there is a bigger problem of smoking that there is many health problems like lung cancer, asthma, or even heart problems.  So I think smoking must be banned in restaurants and other public places.  And because of that, smoking is very harmful for other persons."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_TWN_N400/SM_TWN_PTJ2_036_B1_2.mp3,B2,part-time employment," I think it's not very important for college students to have a part-time job in college  because I think when you get to a college, the first thing you have to do is to study.  The second thing you have to do is join a club and make friends.  You can grow your site and learn many things in them.  I think it's not very important for college students to have a part-time job in college."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_TWN_N400/SM_TWN_PTJ1_020_B1_2.mp3,B2,part-time employment," I quite agree, because we have already learned a lot in our school about knowledge, about  writing, and the study when we dream, however, we have lots of skills outside the work, outside  the school such as communicating with others, and acquire and get the opportunities to work  outside them, so we should, we can learn a lot from part-time job, if we cannot imitate  our time and our life only in school, it's very important to wipe our eyes and open our eyes to  the others, and see how they act."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_JPN_N600/SM_JPN_SMK1_081_B1_2.mp3,B2,smoking in restaurants," I agree that smoking should be completely banned because when I was child, my father  is a very smoker and I can't, I don't like smoking the smell and smoking is bad for health.  And people who don't smoke, people who don't smoke will be bad health by smoking people.  So I think..."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_PAK_N400/SM_PAK_SMK2_053_B1_2.mp3,B2,smoking in restaurants," Smoking is dangerous for a healthy issue.  Regarding to your health, it is dangerous to serve a bank and restaurants and also in public spaces.  There should be a policy by the owner of a hotel or restaurant so that everyone should follow that policy.  And in order to everything that policy, there should be a governmental punishment by these people who abuse it.  Our government aim to protect us and save us from the society's evil.  But there is also existence of bad things.  When there is a positivity, there should be an activity.  So, this is a bad thing. This is a bad thing.  In according to a building before you see, people should be punished correctly.  But this is a cause of unnecessary governmental interference in the public business.  So, this can be destroyed."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_CHN_N600/SM_CHN_SMK2_015_B1_2.mp3,B2,smoking in restaurants," As far as I'm concerned, smoking should be found in all the public places, such as restaurants,  shelters, and palace groups.  Only when having smoking is hard for both smokers themselves and others, it is important that every year,  smoking costs millions of days around the world.  Only on the head, smoking costs millions of days.  Just imagine that you're sitting in a restaurant full of smoke.  How can you enjoy your miracle?  Besides, smoking is bad for the admission of countries in the world.  I believe smoking is bad in all the public places.  Most of us will breathe in more fresh and clean air, and the health condition of all the people will get improved.  So, I think..."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_IDN_N400/SM_IDN_PTJ2_089_B1_2.mp3,B2,part-time employment," Well, all that matters about working part-time is the experiences we get from there.  It doesn't matter for us.  Yeah, that's the point.  Experiences, they show us many things.  Yeah, and also money we get.  We leave with money, right?  And we can leave without money.  We need money to leave.  That's the point.  Beside experiences.  Friends, it doesn't matter as well.  Yeah.  Yeah.  That's right."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_CHN_N600/SM_CHN_SMK2_038_B1_2.mp3,B2,smoking in restaurants," Still smoking, well, also someone think that smoking is, if you forbid being smoking totally, completely, then this is, well, there will be lots of people who look special.  So you have to deal with this program. It's really a complex program. So to get rid of this kind of question, it's not a very good idea to stop people from smoking.  Yeah, that's all. That's all, please. That's all."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_CHN_N600/SM_CHN_SMK2_144_B1_2.mp3,B2,smoking in restaurants," Nowadays, more and more people have realized smoking is too harmful to people's health.  However, some people still enjoy smoking.  Why?  Because from online, smoking is a kind of passion.  Smoking is a great form and always think that smoking can be bad for themselves.  In fact, smoking is a bad habit.  Smoking is a risk for men.  It's bad.  Smoking is not only bad for smokers themselves, but also bad for non-smokers.  Smoking causes men to die.  The most serious cause of smoking is cancer.  I hope..."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_JPN_N600/SM_JPN_SMK1_102_B1_2.mp3,B2,smoking in restaurants," Smoking should be thoroughly banned, forbidden in all Western countries.  It is because smoking is harmful to people's health and body.  And so, and a smoker, it is harmful for more second-hand smoker than first-hand smoker to breathe smoking smoke.  So it will lead to the death of many, many persons. So it is, it is."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_JPN_N600/SM_JPN_PTJ2_070_B1_2.mp3,B2,part-time employment," I agree with university students have part of their job because after graduate university,  we face too many difficult situations.  We can't learn such things that we can't experience in university.  But it is the difficult situation we face after graduate university  and that is similar, I think that is more similar to we can."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_KOR_N400/SM_KOR_PTJ1_013_B1_2.mp3,B2,part-time employment," I don't agree, because college students must study hard.  Students don't need much money, and smart students  is granted a word.  So, I think college students don't need much money,  so I don't need much money, so I don't need much money."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_HKG_N200/SM_HKG_PTJ1_050_B1_2.mp3,B2,part-time employment," I think it is important for college students to have a part-time job.  As for myself, I have a lot of part-time jobs.  I work as a sales advisor and also as a student from high school and primary school.  Well, I think it is important for college students to have part-time jobs because it is a way for them to learn  how to manage their money better and how to communicate with other people in terms of teamwork and the ability to express themselves."
